1	1	0	1	If	If	0.0
1	3	14	72	for	for	4.163349
1	3	15	73	being	being	4.4676849999999995
1	3	16	74	so	so	3.863376
1	3	17	75	successful	successful	5.323248
1	3	18	76	and	and	5.172326
1	3	19	77	well	well	5.974056
1	3	20	78	off	off	5.87401
1	3	21	79	was	was	11.541214
1	3	22	80	known	known	9.211292
1	3	23	81	to	to	2.520283
1	3	24	82	the	the	3.173291
1	3	25	83	residents	residents	8.366439999999999
1	3	26	84	of	of	1.1046040000000001
1	3	27	85	Bradford,	Bradford	11.298411
1	3	27	85	Bradford,	,	2.978464
1	3	28	86	and	and	3.7923760000000004
1	3	29	87	if	if	7.685041
1	3	30	88	you	you	3.570293
1	3	31	89	were	were	3.126984
1	3	32	90	to	to	2.700008
1	3	33	91	go	go	4.373975
1	3	34	92	into	into	4.192437
1	3	35	93	the	the	2.0165290000000002
1	3	36	94	city	city	4.288629
1	3	37	95	to	to	4.438715
1	3	38	96	visit	visit	3.965074
1	3	39	97	the	the	2.1992990000000003
1	3	40	98	stately	state	10.369807000000002
1	3	40	98	stately	ly	2.2816259999999997
1	3	41	99	City	City	11.545527
1	3	42	100	Hall,	Hall	0.762389
1	3	42	100	Hall,	,	2.2139900000000003
1	3	43	101	you	you	0.9642360000000001
1	3	44	102	would	would	0.9255639999999999
1	3	45	103	see	see	2.776622
1	3	46	104	there	there	6.3057870000000005
1	3	47	105	the	the	7.584014999999999
1	3	48	106	Crest	Crest	16.528558
1	3	49	107	of	of	2.726633
1	3	50	108	the	the	3.4859489999999997
1	3	51	109	City	City	5.747685
1	3	52	110	of	of	4.481439
1	3	53	111	Bradford,	Bradford	0.678979
1	3	53	111	Bradford,	,	1.9463240000000002
1	3	54	112	which	which	2.675959
1	3	55	113	those	those	14.476220999999999
1	3	56	114	same	same	8.565698
1	3	57	115	mill	mill	2.340115
1	3	58	116	owners	owners	0.151256
1	3	59	117	created	created	10.071669
1	3	60	118	to	to	4.225479
1	3	61	119	celebrate	celebrate	5.518518
1	3	62	120	their	their	1.612018
1	3	63	121	achievements.	achievements	5.6176129999999995
1	3	63	121	achievements.	.	1.3253700000000002
1	4	0	122	It	It	0.0
1	4	1	123	shows	shows	10.918012
1	4	2	124	a	a	3.935107
1	4	3	125	sinister	sinister	13.775087
1	4	4	126	looking	looking	9.209056
1	4	5	127	boar's	bo	13.785545999999998
1	4	5	127	boar's	ar	3.333907
1	4	5	127	boar's	's	6.494039
1	4	6	128	head	head	2.656617
1	4	7	129	sitting	sitting	8.478860000000001
1	4	8	130	on	on	1.4846139999999999
1	4	9	131	top	top	3.71622
1	4	10	132	of	of	0.0199
1	4	11	133	a	a	1.206487
1	4	12	134	well	well	9.365687
1	4	13	135	which	which	7.802492
1	4	14	136	seems	seems	5.807123000000001
1	4	15	137	puzzling	puzzling	17.188845999999998
1	4	16	138	at	at	4.463792
1	4	17	139	first,	first	0.058671
1	4	17	139	first,	,	2.613177
1	4	18	140	but	but	0.6024609999999999
1	4	19	141	the	the	4.287122
1	4	20	142	reason	reason	8.56595
1	4	21	143	for	for	2.964881
1	4	22	144	this	this	1.8857599999999999
1	4	23	145	symbol	symbol	13.545836999999999
1	4	24	146	is	is	0.839043
1	4	25	147	a	a	6.058189
1	4	26	148	matter	matter	5.961761
1	4	27	149	of	of	0.12080199999999999
1	4	28	150	legend.	legend	5.537537
1	4	28	150	legend.	.	0.5972270000000001
1	5	0	151	There	There	0.0
1	5	1	152	was	was	5.585371
1	5	2	153	once,	once	9.609881
1	5	2	153	once,	,	5.2076519999999995
1	5	3	154	legend	legend	17.244467999999998
1	5	4	155	has	has	1.307239
1	5	5	156	it,	it	0.001131
1	5	5	156	it,	,	0.05779600000000001
1	5	6	157	a	a	1.83828
1	5	7	158	fearsome	fearsome	12.992488999999999
1	5	8	159	boar,	bo	11.464247
1	5	8	159	boar,	ar	0.323687
1	5	8	159	boar,	,	3.276434
1	5	9	160	which	which	3.6704730000000003
1	5	10	161	lived	lived	7.04705
1	5	11	162	in	in	1.5161799999999999
1	5	12	163	a	a	2.292452
1	5	13	164	wood	wood	7.702265
1	5	14	165	located	located	14.754912
1	5	15	166	just	just	4.5808599999999995
1	5	16	167	outside	outside	2.013257
1	5	17	168	the	the	1.507659
1	5	18	169	manor	man	11.789367
1	5	18	169	manor	or	0.645532
1	5	19	170	of	of	4.153042
1	5	20	171	Bradford.	Bradford	14.629832
1	5	20	171	Bradford.	.	1.617476
1	6	0	172	A	A	0.0
1	6	1	173	source	source	11.837406
1	6	2	174	of	of	6.6023380000000005
1	6	3	175	great	great	7.150399
1	6	4	176	trouble	trouble	9.493246000000001
1	6	5	177	to	to	4.344218
1	6	6	178	the	the	2.208569
1	6	7	179	local	local	8.551675
1	6	8	180	folk	folk	11.623977
1	6	9	181	the	the	9.461217
1	6	10	182	boar	bo	14.121015
1	6	10	182	boar	ar	2.589545
1	6	11	183	was,	was	3.8553379999999997
1	6	11	183	was,	,	5.992536
1	6	12	184	bringing	bringing	13.390134
1	6	13	185	terror	terror	10.035644
1	6	14	186	to	to	1.239519
1	6	15	187	the	the	1.68891
1	6	16	188	peaceful	peaceful	12.508188
1	6	17	189	flocks	fl	11.840728
1	6	17	189	flocks	ocks	0.11652
1	6	18	190	and	and	3.842401
1	6	19	191	ravaging	rav	11.844956
1	6	19	191	ravaging	aging	0.5202760000000001
1	6	20	192	the	the	1.252057
1	6	21	193	countryside	countryside	5.390752
1	6	22	194	around.	around	8.226673
1	6	22	194	around.	.	3.4444199999999996
1	7	0	195	Even	Even	0.0
1	7	1	196	worse,	worse	13.997010000000001
1	7	1	196	worse,	,	0.634127
1	7	2	197	however,	however	9.210655000000001
1	7	2	197	however,	,	0.060078
1	7	3	198	the	the	3.630789
1	7	4	199	boar	bo	14.819704000000002
1	7	4	199	boar	ar	6.772785000000001
1	7	5	200	most	most	13.124362
1	7	6	201	liked	liked	11.67954
1	7	7	202	to	to	1.451023
1	7	8	203	go	go	8.222934
1	7	9	204	to	to	2.691322
1	7	10	205	the	the	3.793571
1	7	11	206	well	well	11.166022
1	7	12	207	that	that	8.983221
1	7	13	208	was	was	3.0657799999999997
1	7	14	209	in	in	5.803605
1	7	15	210	the	the	1.25051
1	7	16	211	wood	wood	10.367042
1	7	17	212	and	and	5.670578
1	7	18	213	drink	drink	7.211645
1	7	19	214	its	its	4.00036
1	7	20	215	fresh	fresh	10.668133000000001
1	7	21	216	water,	water	1.6981110000000001
1	7	21	216	water,	,	3.079214
1	7	22	217	so	so	5.889378
1	7	23	218	that	that	1.180085
1	7	24	219	the	the	2.8874419999999996
1	7	25	220	people	people	7.460795
1	7	26	221	of	of	2.873397
1	7	27	222	Bradford	Bradford	15.424392000000001
1	7	28	223	had	had	4.610432
1	7	29	224	second	second	14.431748
1	7	30	225	thoughts	thoughts	1.693109
1	7	31	226	about	about	2.7961150000000004
1	7	32	227	visiting	visiting	9.145479
1	7	33	228	the	the	2.110513
1	7	34	229	well.	well	1.542619
1	7	34	229	well.	.	1.143779
1	8	0	230	That	That	0.0
1	8	1	231	the	the	5.135198
1	8	2	232	people	people	8.237169999999999
1	8	3	233	of	of	2.814811
1	8	4	234	Bradford	Bradford	13.03052
1	8	5	235	bore	bore	14.839395000000001
1	8	6	236	the	the	1.461794
1	8	7	237	brunt	brunt	0.5052
1	8	8	238	of	of	0.082955
1	8	9	239	the	the	1.0976290000000002
1	8	10	240	beast's	beast	12.90675
1	8	10	240	beast's	's	3.066405
1	8	11	241	ferocity	fer	10.089837
1	8	11	241	ferocity	ocity	0.000753
1	8	12	242	was	was	10.278483999999999
1	8	13	243	unfair	unfair	14.032691
1	8	14	244	in	in	6.32979
1	8	15	245	the	the	2.303132
1	8	16	246	eyes	eyes	1.6073
1	8	17	247	of	of	0.006951000000000001
1	8	18	248	the	the	1.389564
1	8	19	249	people	people	5.11125
1	8	20	250	of	of	0.46670900000000004
1	8	21	251	the	the	2.6816709999999997
1	8	22	252	region.	region	6.462751
1	8	22	252	region.	.	1.2007079999999999
1	9	0	253	Eventually,	Eventually	0.0
1	9	0	253	Eventually,	,	3.47981
1	9	1	254	the	the	2.881734
1	9	2	255	issue	issue	9.175791
1	9	3	256	reached	reached	8.129693
1	9	4	257	the	the	2.284771
1	9	5	258	ears	ears	8.153195
1	9	6	259	of	of	0.0073349999999999995
1	9	7	260	the	the	2.095429
1	9	8	261	kindly	kindly	18.288244
1	9	9	262	Lord	Lord	8.014463000000001
1	9	10	263	of	of	3.4636620000000002
1	9	11	264	the	the	1.651545
1	9	12	265	Manor	Manor	7.513019
1	9	13	266	who	who	5.988296
1	9	14	267	the	the	10.831605999999999
1	9	15	268	people	people	7.706822
1	9	16	269	had	had	4.151162
1	9	17	270	often	often	9.481547
1	9	18	271	asked	asked	4.344538
1	9	19	272	for	for	2.676559
1	9	20	273	help.	help	3.5290480000000004
1	9	20	273	help.	.	2.192226
1	10	0	274	The	The	0.0
1	10	1	275	Lord	Lord	12.333935
1	10	2	276	saw	saw	9.55685
1	10	3	277	the	the	3.424749
1	10	4	278	severity	severity	12.899614999999999
1	10	5	279	of	of	0.270769
1	10	6	280	the	the	1.673142
1	10	7	281	problem	problem	6.684628999999999
1	10	8	282	the	the	8.776164999999999
1	10	9	283	people	people	6.661246
1	10	10	284	faced	faced	3.674064
1	10	11	285	and	and	2.343732
1	10	12	286	suggested	suggested	9.650878
1	10	13	287	a	a	5.462528
1	10	14	288	contest	contest	14.161526
1	10	15	289	could	could	8.538701
1	10	16	290	solve	solve	12.598802000000001
1	10	17	291	the	the	2.457958
1	10	18	292	problem.	problem	0.220214
1	10	18	292	problem.	.	1.342278
1	11	0	293	He	He	0.0
1	11	1	294	said	said	6.816707000000001
1	11	2	295	that	that	3.395604
1	11	3	296	whoever	whoever	12.215580000000001
1	11	4	297	could	could	8.347889
1	11	5	298	kill	kill	7.264338
1	11	6	299	the	the	3.519868
1	11	7	300	boar	bo	13.926975
1	11	7	300	boar	ar	2.505115
1	11	8	301	and	and	5.540327
1	11	9	302	bring	bring	6.26013
1	11	10	303	as	as	11.624573
1	11	11	304	proof	proof	16.330695000000002
1	11	12	305	its	its	7.580921000000001
1	11	13	306	head	head	5.882034
1	11	14	307	to	to	3.131421
1	11	15	308	the	the	1.6412830000000003
1	11	16	309	Manor	Manor	16.786303
1	11	17	310	House	House	6.344712
1	11	18	311	would	would	2.571653
1	11	19	312	be	be	1.478105
1	11	20	313	rewarded	rewarded	4.205381
1	11	21	314	with	with	1.259375
1	11	22	315	land	land	12.636733
1	11	23	316	and	and	2.467341
1	11	24	317	fame.	fame	7.64381
1	11	24	317	fame.	.	0.754644
1	12	0	318	It	It	0.0
1	12	1	319	was	was	5.304806
1	12	2	320	the	the	4.366128
1	12	3	321	people	people	10.811638
1	12	4	322	of	of	2.816131
1	12	5	323	Bradford	Bradford	12.885515
1	12	6	324	and	and	4.768866
1	12	7	325	the	the	2.879439
1	12	8	326	people	people	2.9652689999999997
1	12	9	327	who	who	3.8308489999999997
1	12	10	328	knew	knew	5.2864379999999995
1	12	11	329	them	them	3.1807950000000003
1	12	12	330	who	who	3.2995900000000002
1	12	13	331	rejoiced	rejo	15.28599
1	12	13	331	rejoiced	iced	0.005033
1	12	14	332	at	at	3.2709330000000003
1	12	15	333	this	this	5.5494010000000005
1	12	16	334	proclamation	proclamation	12.024068
1	12	17	335	but	but	8.404368
1	12	18	336	one	one	9.172177
1	12	19	337	question	question	8.286728
1	12	20	338	remained:	remained	2.437649
1	12	20	338	remained:	:	2.067582
1	12	21	339	who	who	4.053567
1	12	22	340	would	would	2.296192
1	12	23	341	kill	kill	8.968126
1	12	24	342	the	the	2.95254
1	12	25	343	boar?	bo	13.920441
1	12	25	343	boar?	ar	1.737566
1	12	25	343	boar?	?	1.7174169999999997
1	13	0	344	By	By	0.0
1	13	1	345	the	the	3.875425
1	13	2	346	handsome	handsome	17.270792
1	13	3	347	reward	reward	15.922652
1	13	4	348	many	many	12.338169
1	13	5	349	felt	felt	9.006144
1	13	6	350	tempted,	tempted	10.848272999999999
1	13	6	350	tempted,	,	3.399603
1	13	7	351	but	but	3.489807
1	13	8	352	the	the	3.4667169999999996
1	13	9	353	thought	thought	8.604782
1	13	10	354	of	of	1.2086569999999999
1	13	11	355	the	the	3.243792
1	13	12	356	boar	bo	13.309443
1	13	12	356	boar	ar	3.068316
1	13	13	357	with	with	7.566387
1	13	14	358	its	its	2.917653
1	13	15	359	deadly	deadly	10.246875
1	13	16	360	tusks	t	8.538899
1	13	16	360	tusks	us	2.272407
1	13	16	360	tusks	ks	0.062808
1	13	17	361	and	and	2.8038119999999997
1	13	18	362	face	face	9.932599
1	13	19	363	like	like	5.673445
1	13	20	364	thunder	thunder	12.610643
1	13	21	365	soon	soon	10.193812
1	13	22	366	put	put	7.47151
1	13	23	367	an	an	2.847728
1	13	24	368	end	end	0.012902
1	13	25	369	to	to	0.012086
1	13	26	370	their	their	2.798322
1	13	27	371	ambitions.	ambitions	10.530517999999999
1	13	27	371	ambitions.	.	0.33974899999999997
1	14	0	372	However,	However	0.0
1	14	0	372	However,	,	2.443759
1	14	1	373	there	there	4.78794
1	14	2	374	was	was	3.571713
1	14	3	375	one	one	4.225338
1	14	4	376	huntsman,	hunts	24.835984
1	14	4	376	huntsman,	man	0.095695
1	14	4	376	huntsman,	,	3.694896
1	14	5	377	who	who	2.401275
1	14	6	378	was	was	2.672956
1	14	7	379	still	still	6.967714999999999
1	14	8	380	wet	wet	13.184556
1	14	9	381	behind	behind	10.632682
1	14	10	382	the	the	2.0002619999999998
1	14	11	383	ears,	ears	3.778974
1	14	11	383	ears,	,	1.6262780000000001
1	14	12	384	who	who	1.7942630000000002
1	14	13	385	decided	decided	8.441442
1	14	14	386	the	the	7.057346000000001
1	14	15	387	prize	prize	10.318985000000001
1	14	16	388	was	was	0.8884299999999999
1	14	17	389	worth	worth	3.770225
1	14	18	390	a	a	3.5796419999999998
1	14	19	391	shot,	shot	7.439522
1	14	19	391	shot,	,	3.2713520000000003
1	14	20	392	in	in	7.394328999999999
1	14	21	393	spite	spite	4.669569
1	14	22	394	of	of	0.029276
1	14	23	395	the	the	1.511387
1	14	24	396	boar's	bo	11.426117
1	14	24	396	boar's	ar	2.50508
1	14	24	396	boar's	's	1.428145
1	14	25	397	reputation.	reputation	9.108995
1	14	25	397	reputation.	.	1.1580469999999998
1	15	0	398	The	The	0.0
1	15	1	399	huntsman	hunts	17.254735999999998
1	15	1	399	huntsman	man	1.453262
1	15	2	400	discovered	discovered	11.727668
1	15	3	401	the	the	2.3552
1	15	4	402	boar	bo	11.04871
1	15	4	402	boar	ar	0.8795280000000001
1	15	5	403	preferred	preferred	18.938143
1	15	6	404	to	to	2.269308
1	15	7	405	come	come	9.074566
1	15	8	406	out	out	3.236122
1	15	9	407	in	in	4.134392
1	15	10	408	the	the	1.422558
1	15	11	409	middle	middle	5.003181
1	15	12	410	of	of	0.071734
1	15	13	411	the	the	0.292769
1	15	14	412	day.	day	3.6150860000000002
1	15	14	412	day.	.	3.0554490000000003
1	16	0	413	So	So	0.0
1	16	1	414	he	he	7.446003
1	16	2	415	went	went	6.424548000000001
1	16	3	416	to	to	2.266495
1	16	4	417	the	the	2.039386
1	16	5	418	wood	wood	11.841216000000001
1	16	6	419	by	by	8.703896
1	16	7	420	the	the	1.7261689999999998
1	16	8	421	well	well	10.223510000000001
1	16	9	422	with	with	6.271614
1	16	10	423	his	his	2.050919
1	16	11	424	good	good	10.79647
1	16	12	425	bow,	bow	9.742453
1	16	12	425	bow,	,	1.744445
1	16	13	426	to	to	6.561914
1	16	14	427	bide	b	12.473302
1	16	14	427	bide	ide	3.631019
1	16	15	428	his	his	0.64057
1	16	16	429	time.	time	0.22449899999999998
1	16	16	429	time.	.	2.540167
1	17	0	430	Around	Around	0.0
1	17	1	431	noontime,	no	9.752865
1	17	1	431	noontime,	ont	12.009266
1	17	1	431	noontime,	ime	0.041502
1	17	1	431	noontime,	,	0.958635
1	17	2	432	the	the	2.993321
1	17	3	433	boar,	bo	13.387884
1	17	3	433	boar,	ar	3.179399
1	17	3	433	boar,	,	5.781317
1	17	4	434	feared	feared	15.641731
1	17	5	435	by	by	3.5301440000000004
1	17	6	436	the	the	3.000627
1	17	7	437	locals,	locals	5.059
1	17	7	437	locals,	,	0.8482200000000001
1	17	8	438	came	came	5.991336
1	17	9	439	out,	out	3.257299
1	17	9	439	out,	,	4.9457379999999995
1	17	10	440	as	as	7.312519
1	17	11	441	slow	slow	14.692521
1	17	12	442	as	as	0.671273
1	17	13	443	a	a	1.344567
1	17	14	444	snail,	snail	3.7414769999999997
1	17	14	444	snail,	,	0.9752219999999999
1	17	15	445	from	from	5.800539
1	17	16	446	among	among	11.154219
1	17	17	447	the	the	0.47285900000000003
1	17	18	448	trees,	trees	3.059948
1	17	18	448	trees,	,	2.576393
1	17	19	449	just	just	8.822832
1	17	20	450	as	as	2.469459
1	17	21	451	the	the	1.6996099999999998
1	17	22	452	huntsman	hunts	11.944169
1	17	22	452	huntsman	man	1.587863
1	17	23	453	had	had	2.29964
1	17	24	454	predicted.	predicted	5.716591
1	17	24	454	predicted.	.	0.547334
1	18	0	455	The	The	0.0
1	18	1	456	huntsman	hunts	17.254735999999998
1	18	1	456	huntsman	man	1.453262
1	18	2	457	leaped	le	13.723107
1	18	2	457	leaped	aped	1.449907
1	18	3	458	from	from	2.032588
1	18	4	459	his	his	3.1655130000000002
1	18	5	460	hiding	hiding	4.507522
1	18	6	461	place	place	1.302218
1	18	7	462	and	and	1.554606
1	18	8	463	through	through	9.867131
1	18	9	464	the	the	0.526506
1	18	10	465	heart	heart	11.338289
1	18	11	466	with	with	11.106596000000001
1	18	12	467	his	his	2.432818
1	18	13	468	fine	fine	11.736234
1	18	14	469	arrows	arrows	9.591830999999999
1	18	15	470	shot	shot	7.023083
1	18	16	471	the	the	5.097727
1	18	17	472	boar.	bo	10.73558
1	18	17	472	boar.	ar	0.24836399999999997
1	18	17	472	boar.	.	3.275577
1	19	0	473	Now	Now	0.0
1	19	1	474	the	the	5.045464
1	19	2	475	problem	problem	7.388871000000001
1	19	3	476	was	was	4.642161
1	19	4	477	no	no	8.775133
1	19	5	478	longer	longer	1.512501
1	19	6	479	to	to	7.770142
1	19	7	480	kill	kill	7.866461
1	19	8	481	the	the	2.94562
1	19	9	482	boar.	bo	12.728064999999999
1	19	9	482	boar.	ar	1.999607
1	19	9	482	boar.	.	2.254249
1	20	0	483	It	It	0.0
1	20	1	484	was	was	5.304806
1	20	2	485	to	to	8.452392
1	20	3	486	find	find	8.293389999999999
1	20	4	487	a	a	2.7581450000000003
1	20	5	488	way	way	2.0305560000000002
1	20	6	489	to	to	0.534944
1	20	7	490	carry	carry	8.882992999999999
1	20	8	491	the	the	3.478935
1	20	9	492	boar	bo	14.598448999999999
1	20	9	492	boar	ar	3.6736699999999995
1	20	10	493	back.	back	4.24348
1	20	10	493	back.	.	5.281093
1	21	0	494	The	The	0.0
1	21	1	495	head	head	10.464475
1	21	2	496	was	was	8.618948
1	21	3	497	too	too	8.888461999999999
1	21	4	498	heavy	heavy	5.324264
1	21	5	499	for	for	1.863075
1	21	6	500	the	the	2.567247
1	21	7	501	little	little	8.833747
1	21	8	502	huntsman	hunts	15.451401999999998
1	21	8	502	huntsman	man	0.136665
1	21	9	503	to	to	2.081941
1	21	10	504	carry	carry	3.152498
1	21	11	505	back	back	9.630583999999999
1	21	12	506	to	to	3.6656440000000003
1	21	13	507	the	the	1.336387
1	21	14	508	Manor	Manor	13.691495999999999
1	21	15	509	House,	House	7.727055
1	21	15	509	House,	,	1.852195
1	21	16	510	but	but	2.2738169999999998
1	21	17	511	the	the	3.2308060000000003
1	21	18	512	huntsman,	hunts	7.357116
1	21	18	512	huntsman,	man	0.06362000000000001
1	21	18	512	huntsman,	,	6.221883999999999
1	21	19	513	who	who	2.552073
1	21	20	514	was	was	1.746747
1	21	21	515	as	as	8.517677
1	21	22	516	quick-witted	quick	8.769843
1	21	22	516	quick-witted	-	7.190835000000001
1	21	22	516	quick-witted	w	0.34023600000000004
1	21	22	516	quick-witted	itted	0.0038420000000000004
1	21	23	517	and	and	2.585
1	21	24	518	cunning	cunning	6.144893
1	21	25	519	as	as	0.1022
1	21	26	520	ever,	ever	4.049903
1	21	26	520	ever,	,	0.17882699999999999
1	21	27	521	asked	asked	8.835294000000001
1	21	28	522	himself,	himself	10.576716000000001
1	21	28	522	himself,	,	2.649457
1	21	29	523	'What	'	3.210616
1	21	29	523	'What	What	2.23869
1	21	30	524	else	else	7.392198
1	21	31	525	can	can	2.1038900000000003
1	21	32	526	I	I	0.634612
1	21	33	527	do	do	0.390412
1	21	34	528	to	to	2.794515
1	21	35	529	prove	prove	8.184982000000002
1	21	36	530	I	I	4.262377
1	21	37	531	killed	killed	8.537359
1	21	38	532	the	the	3.172182
1	21	39	533	boar?'	bo	12.124112
1	21	39	533	boar?'	ar	0.26632
1	21	39	533	boar?'	?'	0.719711
1	22	0	534	The	The	0.0
1	22	1	535	next	next	9.626108
1	22	2	536	instance	instance	11.735097
1	22	3	537	he	he	9.014804
1	22	4	538	opened	opened	10.048766
1	22	5	539	the	the	2.987761
1	22	6	540	boar's	bo	15.957336999999999
1	22	6	540	boar's	ar	6.449814
1	22	6	540	boar's	's	1.461338
1	22	7	541	mouth	mouth	1.12329
1	22	8	542	and	and	1.9498349999999998
1	22	9	543	cut	cut	7.70953
1	22	10	544	out	out	5.672829
1	22	11	545	its	its	3.264034
1	22	12	546	tongue,	tongue	5.5197199999999995
1	22	12	546	tongue,	,	2.132112
1	22	13	547	taking	taking	7.743283
1	22	14	548	that	that	7.588703999999999
1	22	15	549	as	as	1.514492
1	22	16	550	proof	proof	4.218689
1	22	17	551	for	for	6.318642
1	22	18	552	the	the	2.543431
1	22	19	553	Lord.	Lord	10.276499000000001
1	22	19	553	Lord.	.	2.004692
1	23	0	554	He	He	0.0
1	23	1	555	set	set	10.795053999999999
1	23	2	556	out	out	2.420261
1	23	3	557	for	for	4.8342160000000005
1	23	4	558	the	the	2.543572
1	23	5	559	Manor	Manor	13.84968
1	23	6	560	House	House	6.006971
1	23	7	561	as	as	6.746377000000001
1	23	8	562	quickly	quickly	8.627013999999999
1	23	9	563	as	as	0.043875
1	23	10	564	he	he	1.6510799999999999
1	23	11	565	could	could	0.165663
1	23	12	566	and	and	3.517615
1	23	13	567	he	he	5.390572
1	23	14	568	had	had	4.326872
1	23	15	569	only	only	5.867612
1	23	16	570	been	been	4.350137999999999
1	23	17	571	gone	gone	10.202356
1	23	18	572	a	a	2.9568470000000002
1	23	19	573	few	few	0.861682
1	23	20	574	minutes	minutes	1.4768459999999999
1	23	21	575	when	when	4.273046
1	23	22	576	a	a	4.126097
1	23	23	577	second	second	8.505398
1	23	24	578	huntsman,	hunts	16.488512
1	23	24	578	huntsman,	man	0.037212999999999996
1	23	24	578	huntsman,	,	4.535995
1	23	25	579	not	not	9.215746000000001
1	23	26	580	so	so	6.197691000000001
1	23	27	581	bold	bold	10.640071
1	23	28	582	as	as	1.972604
1	23	29	583	the	the	3.560711
1	23	30	584	first	first	0.974766
1	23	31	585	but	but	6.2617970000000005
1	23	32	586	a	a	4.193226999999999
1	23	33	587	little	little	5.185346
1	23	34	588	more	more	1.883773
1	23	35	589	cunning,	cunning	4.805345
1	23	35	589	cunning,	,	0.524876
1	23	36	590	came	came	2.8088319999999998
1	23	37	591	on	on	6.579485000000001
1	23	38	592	the	the	1.240221
1	23	39	593	scene.	scene	0.237891
1	23	39	593	scene.	.	0.8533430000000001
1	24	0	594	Seeing	Seeing	0.0
1	24	1	595	the	the	3.613882
1	24	2	596	slain	slain	18.295099
1	24	3	597	carcass	carc	13.485059
1	24	3	597	carcass	ass	0.616951
1	24	4	598	of	of	1.947661
1	24	5	599	the	the	2.976479
1	24	6	600	boar,	bo	11.879686
1	24	6	600	boar,	ar	0.23968499999999998
1	24	6	600	boar,	,	1.3241530000000001
1	24	7	601	the	the	2.671468
1	24	8	602	huntsman	hunts	13.139395
1	24	8	602	huntsman	man	0.306381
1	24	9	603	rejoiced	rejo	10.956617
1	24	9	603	rejoiced	iced	0.669215
1	24	10	604	in	in	3.947569
1	24	11	605	his	his	2.3125169999999997
1	24	12	606	good	good	7.502114
1	24	13	607	fortune.	fortune	0.306454
1	24	13	607	fortune.	.	1.114528
1	25	0	608	The	The	0.0
1	25	1	609	second	second	9.73807
1	25	2	610	huntsman	hunts	22.628255
